crash_id,victim_number,state,month,year,dayweek,time,crash_type,bus_involvement,heavy_rigid_truck_involvement,articulated_truck_involvement,speed_limit,lga_name,road_type,christmas_period,easter_period,age_group,time_of_day,time_cat,holiday,vehicle_type_involved,lga_code,dateID,rushID,ageID,daytimeID,road_typeID,speed_limitID,holidayID,vehicle_typeID
19893021,1,Qld,9,1989,Wednesday,18:00:00,Single,No,,No,High,,,No,No,40_to_64,Night,Rush,NoHoliday,,,19899,2.0,4.0,1.0,,2.0,3,
19895084,1,WA,9,1989,Wednesday,18:45:00,Multiple,No,,No,High,,,No,No,0_to_16,Night,Not Rush,NoHoliday,,,19899,1.0,1.0,1.0,,2.0,3,
19891603,1,NSW,9,1989,Wednesday,19:50:00,Single,No,,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,,,19899,1.0,4.0,1.0,,1.0,3,
19892057,1,Vic,9,1989,Wednesday,20:15:00,Single,No,No,No,High,,,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19899,1.0,5.0,1.0,,2.0,3,1.0
19891177,1,NSW,9,1989,Wednesday,21:10:00,Single,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19899,1.0,2.0,1.0,,2.0,3,
19892125,1,Vic,9,1989,Wednesday,21:40:00,Single,No,No,Yes,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19899,1.0,4.0,1.0,,1.0,3,2.0
19892245,1,Vic,9,1989,Wednesday,22:20:00,Multiple,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19899,1.0,3.0,1.0,,2.0,3,1.0
19894167,1,SA,8,1989,Friday,00:05:00,Multiple,No,,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,1.0,3,
19897017,1,NT,8,1989,Friday,00:15:00,Single,No,,No,,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,,3,
19892348,1,Vic,8,1989,Friday,02:15:00,Multiple,No,No,Yes,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,1.0,3,2.0
19891628,1,NSW,8,1989,Friday,02:30:00,Multiple,No,,Yes,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,2.0,3,2.0
19891577,1,NSW,8,1989,Friday,03:15:00,Single,No,,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,2.0,3,
19891283,1,NSW,8,1989,Friday,05:15:00,Single,No,,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,1.0,3,
19892210,1,Vic,8,1989,Friday,07:15:00,Single,No,No,No,High,,,No,No,17_to_25,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,19898,2.0,2.0,2.0,,2.0,3,1.0
19896037,1,Tas,8,1989,Friday,07:30:00,Multiple,No,,No,Very High,,,No,No,17_to_25,Day,Rush,NoHoliday,,,19898,2.0,2.0,2.0,,1.0,3,
19896037,2,Tas,8,1989,Friday,07:30:00,Multiple,No,,No,Very High,,,No,No,26_to_39,Day,Rush,NoHoliday,,,19898,2.0,3.0,2.0,,1.0,3,
19893006,1,Qld,8,1989,Friday,10:00:00,Single,No,,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,,,19898,1.0,3.0,2.0,,1.0,3,
19891752,1,NSW,8,1989,Friday,11:15:00,Multiple,No,,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,,,19898,1.0,4.0,2.0,,2.0,3,
19891325,1,NSW,8,1989,Friday,11:35:00,Single,No,,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,,,19898,1.0,3.0,2.0,,1.0,3,
19891325,2,NSW,8,1989,Friday,11:35:00,Single,No,,No,Very High,,,No,No,0_to_16,Day,Not Rush,NoHoliday,,,19898,1.0,1.0,2.0,,1.0,3,
19891325,3,NSW,8,1989,Friday,11:35:00,Single,No,,No,Very High,,,No,No,0_to_16,Day,Not Rush,NoHoliday,,,19898,1.0,1.0,2.0,,1.0,3,
19892598,1,Vic,8,1989,Friday,12:20:00,Multiple,No,No,No,Very High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,6.0,2.0,,1.0,3,1.0
19892400,1,Vic,8,1989,Friday,12:40:00,Single,No,No,No,Very High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,5.0,2.0,,1.0,3,1.0
19893362,1,Qld,8,1989,Friday,15:00:00,Single,No,,No,High,,,No,No,0_to_16,Day,Not Rush,NoHoliday,,,19898,1.0,1.0,2.0,,2.0,3,
19893362,2,Qld,8,1989,Friday,15:00:00,Single,No,,No,High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,,,19898,1.0,3.0,2.0,,2.0,3,
19894071,1,SA,8,1989,Friday,16:00:00,Single,No,,No,Very High,,,No,No,0_to_16,Day,Rush,NoHoliday,,,19898,2.0,1.0,2.0,,1.0,3,
19894071,2,SA,8,1989,Friday,16:00:00,Single,No,,No,Very High,,,No,No,0_to_16,Day,Rush,NoHoliday,,,19898,2.0,1.0,2.0,,1.0,3,
19892166,1,Vic,8,1989,Friday,16:36:00,Multiple,No,No,No,High,,,No,No,26_to_39,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,19898,2.0,3.0,2.0,,2.0,3,1.0
19892166,2,Vic,8,1989,Friday,16:36:00,Multiple,No,No,No,High,,,No,No,26_to_39,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,19898,2.0,3.0,2.0,,2.0,3,1.0
19893090,1,Qld,8,1989,Friday,18:00:00,Multiple,No,,No,High,,,No,No,26_to_39,Night,Rush,NoHoliday,,,19898,2.0,3.0,1.0,,2.0,3,
19897030,1,NT,8,1989,Friday,18:55:00,Single,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19893037,1,Qld,8,1989,Friday,19:00:00,Single,No,,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,,,19898,1.0,4.0,1.0,,2.0,3,
19892191,1,Vic,8,1989,Friday,19:12:00,Multiple,No,No,Yes,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,2.0
19892013,1,Vic,8,1989,Friday,20:02:00,Multiple,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,1.0
19892013,2,Vic,8,1989,Friday,20:02:00,Multiple,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,1.0
19892013,3,Vic,8,1989,Friday,20:02:00,Multiple,No,No,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,1.0,3,1.0
19892013,4,Vic,8,1989,Friday,20:02:00,Multiple,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,1.0
19891387,1,NSW,8,1989,Friday,20:10:00,Single,No,,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,1.0,3,
19895060,1,WA,8,1989,Friday,20:20:00,Single,No,,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,1.0,3,
19895060,2,WA,8,1989,Friday,20:20:00,Single,No,,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,1.0,3,
19893276,1,Qld,8,1989,Friday,21:00:00,Multiple,Yes,,No,Low,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,4.0,3,2.0
19892452,1,Vic,8,1989,Friday,21:40:00,Single,No,No,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,4.0,1.0,,2.0,3,1.0
19891406,1,NSW,8,1989,Friday,22:15:00,Multiple,No,,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,,,19898,1.0,4.0,1.0,,2.0,3,
19891406,2,NSW,8,1989,Friday,22:15:00,Multiple,No,,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,,,19898,1.0,4.0,1.0,,2.0,3,
19892459,1,Vic,8,1989,Friday,22:35:00,Single,No,No,No,Very High,,,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,5.0,1.0,,1.0,3,1.0
19892416,1,Vic,8,1989,Friday,23:00:00,Single,No,No,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,1.0,3,1.0
19895089,1,WA,8,1989,Friday,23:10:00,Single,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19891399,1,NSW,8,1989,Friday,23:40:00,Single,No,,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,2.0,3,
19891275,1,NSW,8,1989,Friday,23:50:00,Multiple,No,,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,,,19898,1.0,4.0,1.0,,2.0,3,
19894026,1,SA,8,1989,Friday,23:55:00,Single,No,,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,1.0,3,
19895156,1,WA,8,1989,Monday,00:00:00,Multiple,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19895156,2,WA,8,1989,Monday,00:00:00,Multiple,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19893162,1,Qld,8,1989,Monday,04:00:00,Multiple,No,,Yes,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,2.0
19891418,1,NSW,8,1989,Monday,07:50:00,Multiple,No,,No,High,,,No,No,40_to_64,Day,Rush,NoHoliday,,,19898,2.0,4.0,2.0,,2.0,3,
19893248,1,Qld,8,1989,Monday,08:00:00,Single,No,,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,,,19898,2.0,4.0,2.0,,1.0,3,
19892254,1,Vic,8,1989,Monday,10:45:00,Multiple,No,No,Yes,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,4.0,2.0,,1.0,3,2.0
19895068,1,WA,8,1989,Monday,12:30:00,Single,No,,No,Very High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,,,19898,1.0,5.0,2.0,,1.0,3,
19895010,1,WA,8,1989,Monday,15:00:00,Single,No,,No,High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,,,19898,1.0,6.0,2.0,,2.0,3,
19891466,1,NSW,8,1989,Monday,16:30:00,Multiple,No,,No,High,,,No,No,26_to_39,Day,Rush,NoHoliday,,,19898,2.0,3.0,2.0,,2.0,3,
19893356,1,Qld,8,1989,Monday,17:00:00,Single,No,,Yes,Very High,,,No,No,17_to_25,Day,Rush,NoHoliday,Heavy Vehicle Involved,,19898,2.0,2.0,2.0,,1.0,3,2.0
19892126,1,Vic,8,1989,Monday,18:00:00,Single,No,No,No,High,,,No,No,75_or_older,Night,Rush,NoHoliday,No Heavy Vehicle Involved,,19898,2.0,6.0,1.0,,2.0,3,1.0
19893019,1,Qld,8,1989,Monday,18:00:00,Single,No,,No,Low,,,No,No,65_to_74,Night,Rush,NoHoliday,,,19898,2.0,5.0,1.0,,4.0,3,
19891621,1,NSW,8,1989,Monday,18:00:00,Multiple,No,,Yes,Very High,,,No,No,65_to_74,Night,Rush,NoHoliday,Heavy Vehicle Involved,,19898,2.0,5.0,1.0,,1.0,3,2.0
19891261,1,NSW,8,1989,Monday,19:00:00,Single,No,,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,,,19898,1.0,4.0,1.0,,1.0,3,
19892413,1,Vic,8,1989,Monday,21:10:00,Single,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,2.0,3,1.0
19892557,1,Vic,8,1989,Monday,22:35:00,Multiple,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,1.0
19891013,1,NSW,8,1989,Saturday,00:50:00,Single,No,,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,1.0,3,
19892415,1,Vic,8,1989,Saturday,01:51:00,Multiple,No,No,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,1.0,3,1.0
19892415,2,Vic,8,1989,Saturday,01:51:00,Multiple,No,No,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,1.0,3,1.0
19892331,1,Vic,8,1989,Saturday,02:00:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,1.0
19892357,1,Vic,8,1989,Saturday,02:00:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,1.0
19894125,1,SA,8,1989,Saturday,02:30:00,Single,No,,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,1.0,3,
19891255,1,NSW,8,1989,Saturday,02:50:00,Multiple,Yes,,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,4.0,1.0,,1.0,3,2.0
19892029,1,Vic,8,1989,Saturday,03:05:00,Multiple,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,2.0,3,1.0
19892029,2,Vic,8,1989,Saturday,03:05:00,Multiple,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,2.0,3,1.0
19896014,1,Tas,8,1989,Saturday,04:07:00,Single,No,,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,1.0,3,
19894097,1,SA,8,1989,Saturday,05:10:00,Single,No,,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,2.0,3,
19891739,1,NSW,8,1989,Saturday,06:30:00,Single,No,,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,,,19898,1.0,4.0,2.0,,2.0,3,
19891305,1,NSW,8,1989,Saturday,07:25:00,Single,No,,No,Very High,,,No,No,0_to_16,Day,Not Rush,NoHoliday,,,19898,1.0,1.0,2.0,,1.0,3,
19891305,2,NSW,8,1989,Saturday,07:25:00,Single,No,,No,Very High,,,No,No,0_to_16,Day,Not Rush,NoHoliday,,,19898,1.0,1.0,2.0,,1.0,3,
19893051,1,Qld,8,1989,Saturday,09:00:00,Single,No,,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,1.0,3,
19893115,1,Qld,8,1989,Saturday,09:00:00,Single,No,,No,Very High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,,,19898,1.0,6.0,2.0,,1.0,3,
19895167,1,WA,8,1989,Saturday,09:42:00,Multiple,No,,Yes,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,2.0,2.0,,1.0,3,2.0
19893016,1,Qld,8,1989,Saturday,10:00:00,Single,No,,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,,,19898,1.0,4.0,2.0,,1.0,3,
19891451,1,NSW,8,1989,Saturday,10:35:00,Single,No,,No,High,,,No,No,0_to_16,Day,Not Rush,NoHoliday,,,19898,1.0,1.0,2.0,,2.0,3,
19891296,1,NSW,8,1989,Saturday,12:00:00,Single,No,,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,1.0,3,
19895014,1,WA,8,1989,Saturday,12:30:00,Single,No,,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,1.0,3,
19892471,1,Vic,8,1989,Saturday,13:00:00,Single,No,No,No,Very High,,,No,No,0_to_16,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,1.0,2.0,,1.0,3,1.0
19895200,1,WA,8,1989,Saturday,13:00:00,Single,No,,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,,,19898,1.0,4.0,2.0,,1.0,3,
19893223,1,Qld,8,1989,Saturday,13:00:00,Single,No,,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,1.0,3,
19891352,1,NSW,8,1989,Saturday,14:45:00,Single,No,,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,,,19898,1.0,4.0,2.0,,2.0,3,
19893042,1,Qld,8,1989,Saturday,15:00:00,Multiple,No,,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,,,19898,1.0,4.0,2.0,,2.0,3,
19891681,1,NSW,8,1989,Saturday,15:00:00,Single,No,,No,High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,,,19898,1.0,3.0,2.0,,2.0,3,
19892449,1,Vic,8,1989,Saturday,15:40:00,Multiple,No,No,No,High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,5.0,2.0,,2.0,3,1.0
19891133,1,NSW,8,1989,Saturday,16:00:00,Multiple,No,,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,,,19898,1.0,4.0,2.0,,1.0,3,
19892280,1,Vic,8,1989,Saturday,16:25:00,Multiple,No,No,No,High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,2.0,,2.0,3,1.0
19892280,2,Vic,8,1989,Saturday,16:25:00,Multiple,No,No,No,High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,2.0,,2.0,3,1.0
19893231,1,Qld,8,1989,Saturday,17:00:00,Single,No,,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,,,19898,1.0,3.0,2.0,,1.0,3,
19894119,1,SA,8,1989,Saturday,17:25:00,Single,No,,No,High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,2.0,3,
19892629,1,Vic,8,1989,Saturday,18:50:00,Multiple,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,1.0
19892629,2,Vic,8,1989,Saturday,18:50:00,Multiple,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,1.0
19892193,1,Vic,8,1989,Saturday,20:12:00,Single,No,No,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,4.0,1.0,,2.0,3,1.0
19891281,1,NSW,8,1989,Saturday,22:05:00,Multiple,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19892112,1,Vic,8,1989,Saturday,23:17:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,4.0,1.0,,1.0,3,1.0
19891237,1,NSW,8,1989,Saturday,23:30:00,Single,No,,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,1.0,3,
19891508,1,NSW,8,1989,Saturday,23:50:00,Multiple,No,,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,2.0,3,
19891180,1,NSW,8,1989,Sunday,00:09:00,Single,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19892671,1,Vic,8,1989,Sunday,00:30:00,Multiple,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,1.0
19891527,1,NSW,8,1989,Sunday,00:30:00,Single,No,,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,,,19898,1.0,4.0,1.0,,1.0,3,
19895046,1,WA,8,1989,Sunday,01:05:00,Single,No,,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,1.0,3,
19892534,1,Vic,8,1989,Sunday,01:30:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,1.0
19892534,2,Vic,8,1989,Sunday,01:30:00,Single,No,No,No,Very High,,,No,No,0_to_16,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,1.0,1.0,,1.0,3,1.0
19892534,3,Vic,8,1989,Sunday,01:30:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,1.0
19895162,1,WA,8,1989,Sunday,03:10:00,Single,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19894159,1,SA,8,1989,Sunday,04:30:00,Single,No,,No,High,,,No,No,0_to_16,Night,Not Rush,NoHoliday,,,19898,1.0,1.0,1.0,,2.0,3,
19894073,1,SA,8,1989,Sunday,05:45:00,Single,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19891126,1,NSW,8,1989,Sunday,06:25:00,Multiple,No,,No,High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,2.0,3,
19892183,1,Vic,8,1989,Sunday,06:25:00,Multiple,No,No,No,High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,2.0,,2.0,3,1.0
19892402,1,Vic,8,1989,Sunday,06:40:00,Single,No,No,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,2.0,,1.0,3,1.0
19891578,1,NSW,8,1989,Sunday,08:35:00,Single,No,,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,1.0,3,
19894019,1,SA,8,1989,Sunday,11:00:00,Single,No,,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,1.0,3,
19893177,1,Qld,8,1989,Sunday,12:00:00,Single,No,,No,Very High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,,,19898,1.0,5.0,2.0,,1.0,3,
19893017,1,Qld,8,1989,Sunday,14:00:00,Multiple,No,,No,Very High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,,,19898,1.0,6.0,2.0,,1.0,3,
19893017,2,Qld,8,1989,Sunday,14:00:00,Multiple,No,,No,Very High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,,,19898,1.0,6.0,2.0,,1.0,3,
19893018,1,Qld,8,1989,Sunday,14:00:00,Single,No,,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,,,19898,1.0,3.0,2.0,,1.0,3,
19891732,1,NSW,8,1989,Sunday,15:16:00,Multiple,No,,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,,,19898,1.0,2.0,2.0,,1.0,3,
19891769,1,NSW,8,1989,Sunday,15:25:00,Multiple,No,,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,,,19898,1.0,4.0,2.0,,1.0,3,
19892543,1,Vic,8,1989,Sunday,18:20:00,Single,No,No,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,4.0,1.0,,2.0,3,1.0
19891738,1,NSW,8,1989,Sunday,19:00:00,Multiple,No,,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,1.0,3,
19891631,1,NSW,8,1989,Sunday,19:15:00,Multiple,No,,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,1.0,3,
19891631,2,NSW,8,1989,Sunday,19:15:00,Multiple,No,,No,Very High,,,No,No,0_to_16,Night,Not Rush,NoHoliday,,,19898,1.0,1.0,1.0,,1.0,3,
19892384,1,Vic,8,1989,Sunday,19:45:00,Single,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,2.0,3,1.0
19893310,1,Qld,8,1989,Sunday,20:00:00,Single,No,,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,,,19898,1.0,2.0,1.0,,2.0,3,
19892637,1,Vic,8,1989,Sunday,22:40:00,Multiple,No,No,Yes,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,2.0
19892117,1,Vic,8,1989,Thursday,00:50:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,1.0
19891084,1,NSW,8,1989,Thursday,01:45:00,Multiple,No,,Yes,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,2.0
19891084,2,NSW,8,1989,Thursday,01:45:00,Multiple,No,,Yes,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,3.0,1.0,,2.0,3,2.0
19891084,3,NSW,8,1989,Thursday,01:45:00,Multiple,No,,Yes,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,2.0
19892580,1,Vic,8,1989,Thursday,02:10:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,2.0,3,1.0
19894056,1,SA,8,1989,Thursday,02:30:00,Single,No,,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,,,19898,1.0,4.0,1.0,,1.0,3,
19891162,1,NSW,8,1989,Thursday,02:45:00,Single,No,,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,,,19898,1.0,3.0,1.0,,2.0,3,
19891724,1,NSW,8,1989,Thursday,04:25:00,Multiple,No,,Yes,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,19898,1.0,2.0,1.0,,1.0,3,2.0
