lga_code,year,population
14500,2021,124703
14550,2021,9346
14600,2021,6153
14650,2021,214054
14700,2021,39608
14750,2021,11480
14850,2021,44361
14870,2021,20855
14900,2021,234505
14920,2021,7608
14950,2021,3328
15050,2021,90612
15240,2021,96475
15270,2021,25714
15300,2021,12964
15350,2021,28466
15520,2021,12785
15560,2021,3564
15650,2021,16469
15700,2021,20382
15750,2021,12808
15800,2021,5733
15850,2021,6448
15900,2021,169433
15950,2021,69471
15990,2021,264567
16100,2021,5567
16150,2021,43750
16200,2021,14451
16260,2021,258527
16350,2021,219239
16380,2021,86638
16400,2021,75328
16490,2021,63404
16550,2021,135219
16610,2021,23595
16700,2021,129813
16900,2021,76492
16950,2021,108550
17000,2021,24725
17040,2021,21667
17080,2021,14900
17100,2021,45963
17150,2021,230994
17200,2021,214703
17310,2021,63670
17350,2021,6013
17400,2021,6800
17420,2021,192660
17550,2021,97216
17620,2021,14258
17640,2021,8494
17650,2021,5992
17750,2021,67891
17850,2021,3019
17900,2021,5588
17950,2021,2584
18020,2021,9256
18050,2021,69397
18100,2021,3592
18200,2021,7490
18250,2021,76044
18350,2021,52489
18400,2021,54196
18450,2021,214700
18500,2021,53910
18710,2021,17240
19399,2021,1020
20110,2021,13166
20260,2021,11827
20570,2021,113504
20660,2021,127370
20740,2021,40675
20830,2021,57618
20910,2021,102328
21010,2021,14436
21110,2021,169789
21180,2021,196631
21270,2021,6132
21370,2021,38556
21450,2021,119573
21610,2021,369558
21670,2021,13388
21750,2021,22309
21830,2021,16030
21890,2021,150296
22110,2021,48477
22170,2021,140824
22250,2021,10615
22310,2021,150638
22410,2021,20058
22490,2021,24892
22620,2021,121272
22670,2021,160100
22750,2021,270932
22830,2021,68526
22910,2021,16485
22980,2021,5656
23110,2021,92267
23190,2021,20376
23270,2021,246920
23350,2021,17251
23430,2021,159554
23670,2021,160481
23810,2021,77117
23940,2021,7703
24130,2021,51599
24210,2021,125821
24250,2021,10121
24330,2021,86385
24410,2021,116075
24600,2021,153110
24650,2021,181346
24700,2021,173500
24780,2021,56966
24850,2021,49712
24900,2021,30367
24970,2021,192893
25060,2021,122950
25150,2021,37910
25340,2021,170440
25430,2021,20114
25490,2021,17296
25620,2021,15139
25710,2021,63450
25810,2021,11886
25900,2021,103438
25990,2021,7619
26080,2021,3236
26170,2021,30388
26260,2021,16492
26350,2021,106190
26430,2021,11368
26490,2021,37648
26610,2021,21381
26670,2021,6186
26700,2021,29751
26730,2021,35433
26810,2021,45469
26890,2021,3978
26980,2021,171077
27070,2021,231831
27170,2021,43207
27260,2021,296322
27350,2021,91521
27450,2021,157421
27630,2021,6510
29399,2021,946
30250,2021,1130
30300,2021,4378
30370,2021,14657
30410,2021,2863
30450,2021,312
30760,2021,1918
30900,2021,470
31000,2021,1262968
31750,2021,342
31820,2021,100095
31900,2021,16836
31950,2021,430
32080,2021,169250
32250,2021,2158
32260,2021,29511
32270,2021,28298
32310,2021,11920
32330,2021,1211
32450,2021,3704
32500,2021,4631
32600,2021,269
32750,2021,270
32770,2021,1434
32810,2021,12441
33100,2021,724
33200,2021,1521
33220,2021,112070
33360,2021,64275
33430,2021,633598
33610,2021,10400
33620,2021,53851
33800,2021,10990
33830,2021,998
33960,2021,233314
33980,2021,22419
34420,2021,1107
34530,2021,39877
34570,2021,653
34580,2021,41750
34590,2021,350673
34710,2021,3691
34770,2021,123148
34800,2021,838
34830,2021,442
34860,2021,12957
34880,2021,23171
35010,2021,484353
35250,2021,1060
35300,2021,19217
35600,2021,4009
35670,2021,906
35740,2021,56874
35760,2021,10142
35780,2021,2885
35790,2021,2180
35800,2021,1707
36070,2021,632
36150,2021,702
36250,2021,161709
36300,2021,769
36370,2021,82882
36510,2021,43592
36580,2021,25388
36630,2021,33323
36660,2021,36637
36720,2021,346634
36820,2021,26488
36910,2021,175255
36950,2021,3532
36960,2021,4294
37010,2021,195457
37300,2021,4177
37310,2021,34351
37340,2021,37642
37400,2021,1133
37550,2021,1040
37570,2021,284
37600,2021,2597
40070,2021,25522
40120,2021,41237
40150,2021,9975
40220,2021,29257
40250,2021,2554
40310,2021,25565
40430,2021,2675
40520,2021,10741
40700,2021,46425
40910,2021,55456
41010,2021,3651
41060,2021,123105
41140,2021,9363
41190,2021,1775
41330,2021,1622
41560,2021,15338
41750,2021,1038
41830,2021,1686
41960,2021,1322
42030,2021,25300
42110,2021,4138
42250,2021,8862
42600,2021,37857
42750,2021,4999
43080,2021,1024
43220,2021,1053
43360,2021,2375
43650,2021,16083
43710,2021,6058
43790,2021,11921
44000,2021,102
44060,2021,95610
44210,2021,9355
44340,2021,68162
44550,2021,39632
44620,2021,27637
44830,2021,2920
45040,2021,22339
45090,2021,8892
45120,2021,4659
45290,2021,37823
45340,2021,176595
45400,2021,891
45540,2021,1668
45680,2021,100556
45890,2021,134131
46090,2021,14448
46300,2021,14879
46450,2021,17747
46510,2021,22487
46670,2021,10007
46860,2021,1568
46970,2021,4109
47140,2021,147521
47290,2021,2026
47490,2021,2241
47630,2021,7070
47700,2021,102044
47800,2021,5599
47910,2021,2875
47980,2021,39061
48050,2021,16429
48130,2021,6925
48260,2021,8086
48340,2021,12127
48410,2021,62425
48540,2021,21954
48640,2021,1163
48750,2021,5931
48830,2021,11830
49399,2021,3100
50080,2021,40105
50210,2021,97644
50250,2021,7781
50280,2021,17303
50350,2021,16500
50420,2021,71774
50490,2021,43868
50560,2021,1735
50630,2021,1760
50770,2021,1874
50840,2021,5376
50910,2021,961
50980,2021,18204
51080,2021,1089
51120,2021,1016
51190,2021,34137
51260,2021,42009
51310,2021,29822
51330,2021,99306
51400,2021,18776
51470,2021,573
51540,2021,5520
51610,2021,1613
51680,2021,6099
51710,2021,1717
51750,2021,11643
51820,2021,122212
51860,2021,603
51890,2021,9086
51960,2021,3638
52030,2021,1091
52100,2021,1028
52170,2021,8245
52240,2021,1134
52310,2021,927
52380,2021,228
52450,2021,1341
52520,2021,1436
52590,2021,3473
52660,2021,15197
52730,2021,6468
52800,2021,8414
52870,2021,6312
52940,2021,733
53010,2021,698
53080,2021,699
53150,2021,8064
53220,2021,10378
53290,2021,14396
53360,2021,3202
53430,2021,33112
53570,2021,5751
53640,2021,1260
53710,2021,983
53780,2021,131366
53800,2021,41182
53920,2021,4038
53990,2021,29625
54060,2021,3769
54130,2021,1196
54170,2021,165050
54200,2021,60804
54280,2021,30670
54310,2021,23412
54340,2021,4227
54410,2021,1177
54480,2021,506
54550,2021,1963
54620,2021,872
54690,2021,373
54760,2021,789
54830,2021,47660
54900,2021,1299
54970,2021,1432
55040,2021,1716
55110,2021,93412
55180,2021,9351
55250,2021,1287
55320,2021,106823
55390,2021,569
55460,2021,3221
55530,2021,423
55600,2021,2382
55670,2021,669
55740,2021,9478
55810,2021,699
55880,2021,467
55950,2021,593
56090,2021,40539
56160,2021,108
56230,2021,18639
56300,2021,1575
56370,2021,820
56460,2021,4937
56580,2021,22924
56620,2021,1476
56730,2021,11804
56790,2021,3332
56860,2021,263
56930,2021,1638
57000,2021,652
57080,2021,29653
57140,2021,1072
57210,2021,5534
57280,2021,16666
57350,2021,981
57420,2021,2157
57490,2021,140584
57630,2021,117
57700,2021,33349
57770,2021,1069
57840,2021,44952
57910,2021,234322
57980,2021,17902
58050,2021,158689
58190,2021,401
58260,2021,586
58330,2021,4709
58400,2021,307
58470,2021,180
58510,2021,38296
58540,2021,832
58570,2021,37833
58610,2021,1802
58680,2021,551
58760,2021,216422
58820,2021,4355
58890,2021,795
59030,2021,255
59100,2021,712
59170,2021,1050
59250,2021,570
59310,2021,1336
59320,2021,469
59330,2021,484
59340,2021,8050
59350,2021,364
59360,2021,1205
59370,2021,3553
60210,2021,6933
60410,2021,19261
60610,2021,20408
60810,2021,23258
61010,2021,2579
61210,2021,8325
61410,2021,62336
61510,2021,11106
61610,2021,26896
61810,2021,6983
62010,2021,938
62210,2021,7206
62410,2021,5113
62610,2021,51159
62810,2021,55947
63010,2021,18797
63210,2021,6775
63410,2021,1652
63610,2021,40769
63810,2021,12697
64010,2021,71788
64210,2021,21139
64610,2021,14022
64810,2021,16963
65010,2021,6834
65210,2021,2643
65410,2021,14629
65610,2021,4366
65810,2021,25717
70200,2021,28483
70420,2021,7189
70540,2021,165
70620,2021,4118
70700,2021,1400
71000,2021,84854
71150,2021,312
71300,2021,10089
72200,2021,10679
72300,2021,22879
72330,2021,6574
72800,2021,39530
73600,2021,7435
74050,2021,2735
74550,2021,3221
74560,2021,464
74660,2021,7182
74680,2021,3422
79399,2021,7420
89399,2021,452508
99399,2021,2530
10050,2022,56665
10180,2022,29361
10250,2022,46849
10300,2022,2210
10470,2022,44110
10500,2022,177992
10550,2022,35985
10600,2022,13261
10650,2022,8652
10750,2022,410944
10800,2022,5493
10850,2022,7590
10900,2022,77913
10950,2022,2454
11150,2022,2348
11200,2022,1431
11250,2022,17567
11300,2022,40850
11350,2022,36514
11400,2022,13843
11450,2022,127808
11500,2022,180377
11520,2022,89236
11570,2022,372119
11600,2022,2829
11650,2022,349158
11700,2022,1749
11720,2022,65875
11730,2022,54659
11750,2022,4046
11800,2022,79725
12000,2022,4465
12150,2022,3825
12160,2022,11403
12350,2022,12703
12380,2022,237481
12390,2022,55893
12700,2022,9721
12730,2022,8456
12750,2022,40752
12850,2022,206830
12870,2022,12852
12900,2022,9338
12930,2022,153267
12950,2022,4298
13010,2022,8944
13310,2022,32428
13340,2022,11266
13450,2022,27015
13550,2022,13143
13660,2022,4923
13800,2022,67862
13850,2022,2834
13910,2022,19238
14000,2022,151771
14100,2022,13924
14170,2022,183153
14220,2022,17965
14300,2022,6465
14350,2022,31178
14400,2022,22964
14500,2022,124205
14550,2022,9452
14600,2022,6138
14650,2022,216594
14700,2022,40088
14750,2022,11454
14850,2022,44274
14870,2022,20811
14900,2022,239774
14920,2022,7659
14950,2022,3370
15050,2022,93614
15240,2022,97227
15270,2022,25795
15300,2022,12868
15350,2022,28132
15520,2022,13014
15560,2022,3566
15650,2022,16540
15700,2022,20607
15750,2022,12720
15800,2022,5720
15850,2022,6429
15900,2022,171535
15950,2022,69373
15990,2022,263340
16100,2022,5596
16150,2022,43964
16200,2022,14346
16260,2022,260472
16350,2022,220915
16380,2022,88305
16400,2022,76669
16490,2022,64236
16550,2022,135750
16610,2022,23700
16700,2022,131168
16900,2022,78330
16950,2022,109604
17000,2022,25093
17040,2022,21823
17080,2022,14936
17100,2022,46250
17150,2022,231845
17200,2022,218275
17310,2022,64520
17350,2022,5995
17400,2022,6878
17420,2022,199269
17550,2022,97966
17620,2022,14291
17640,2022,8550
17650,2022,5984
17750,2022,68338
17850,2022,3010
17900,2022,5515
17950,2022,2578
18020,2022,9245
18050,2022,69357
18100,2022,3614
18200,2022,7596
18250,2022,75508
18350,2022,52795
18400,2022,55801
18450,2022,216444
18500,2022,53525
18710,2022,17379
19399,2022,1000
20110,2022,13191
20260,2022,11758
20570,2022,116011
20660,2022,127427
20740,2022,41813
20830,2022,59277
20910,2022,102241
21010,2022,14463
21110,2022,169632
21180,2022,193392
21270,2022,6120
21370,2022,38556
21450,2022,123181
21610,2022,379104
21670,2022,13520
21750,2022,22198
21830,2022,15999
21890,2022,150605
22110,2022,48939
22170,2022,141161
22250,2022,10534
22310,2022,151824
22410,2022,20049
22490,2022,25321
22620,2022,122704
22670,2022,159294
22750,2022,276601
22830,2022,68964
22910,2022,16573
22980,2022,5601
23110,2022,91864
23190,2022,20348
23270,2022,253182
23350,2022,17425
23430,2022,160107
23670,2022,159549
23810,2022,77705
23940,2022,7750
24130,2022,52202
24210,2022,126570
24250,2022,10338
24330,2022,87605
24410,2022,115759
24600,2022,160328
24650,2022,193285
24700,2022,174886
24780,2022,57250
24850,2022,51682
24900,2022,30584
24970,2022,195081
25060,2022,123119
25150,2022,38526
25340,2022,169733
25430,2022,20324
25490,2022,17478
25620,2022,15353
25710,2022,63066
25810,2022,11879
25900,2022,104096
25990,2022,7653
26080,2022,3221
26170,2022,30708
26260,2022,16401
26350,2022,106524
26430,2022,11515
26490,2022,38672
26610,2022,21239
26670,2022,6198
26700,2022,29915
26730,2022,35576
26810,2022,45818
26890,2022,3943
26980,2022,172607
27070,2022,237143
27170,2022,43716
27260,2022,309398
27350,2022,92392
27450,2022,157467
27630,2022,6437
29399,2022,961
30250,2022,1124
30300,2022,4352
30370,2022,14778
30410,2022,2864
30450,2022,315
30760,2022,1934
30900,2022,474
31000,2022,1283432
31750,2022,343
31820,2022,102070
31900,2022,16868
31950,2022,432
32080,2022,171985
32250,2022,2170
32260,2022,29605
32270,2022,28530
32310,2022,11979
32330,2022,1228
32450,2022,3788
32500,2022,4673
32600,2022,268
32750,2022,270
32770,2022,1442
32810,2022,12662
33100,2022,720
33200,2022,1534
33220,2022,115069
33360,2022,65302
33430,2022,647178
33610,2022,10408
33620,2022,55108
33800,2022,11087
33830,2022,1004
33960,2022,242640
33980,2022,22744
34420,2022,1136
34530,2022,40901
34570,2022,656
34580,2022,42628
34590,2022,363059
34710,2022,3721
34770,2022,124950
34800,2022,846
34830,2022,454
34860,2022,13099
34880,2022,23367
35010,2022,496772
35250,2022,1065
35300,2022,19046
35600,2022,3960
35670,2022,906
35740,2022,57336
35760,2022,10216
35780,2022,2889
35790,2022,2193
35800,2022,1712
36070,2022,637
36150,2022,703
36250,2022,163729
36300,2022,777
36370,2022,83596
36510,2022,44331
36580,2022,25711
36630,2022,33783
36660,2022,36991
36720,2022,355904
36820,2022,26806
36910,2022,178387
36950,2022,3517
36960,2022,4285
37010,2022,198134
37300,2022,4214
37310,2022,34537
37340,2022,38509
37400,2022,1134
37550,2022,1059
37570,2022,286
37600,2022,2619
40070,2022,26183
40120,2022,41408
40150,2022,10454
40220,2022,29746
40250,2022,2598
40310,2022,25866
40430,2022,2672
40520,2022,10710
40700,2022,46710
40910,2022,56028
41010,2022,3650
41060,2022,124865
41140,2022,9381
41190,2022,1764
41330,2022,1573
41560,2022,15643
41750,2022,1032
41830,2022,1682
41960,2022,1327
42030,2022,26114
42110,2022,4143
42250,2022,8926
42600,2022,38056
42750,2022,5088
43080,2022,1027
43220,2022,1059
43360,2022,2376
43650,2022,16319
43710,2022,6097
43790,2022,11923
44000,2022,102
44060,2022,96667
44210,2022,9415
44340,2022,68370
44550,2022,41083
44620,2022,27744
44830,2022,2911
45040,2022,22538
45090,2022,8918
45120,2022,4662
45290,2022,38019
45340,2022,178526
45400,2022,890
45540,2022,1672
45680,2022,103401
45890,2022,135822
46090,2022,14449
46300,2022,14953
46450,2022,17616
46510,2022,22750
46670,2022,10036
46860,2022,1588
46970,2022,4103
47140,2022,147940
47290,2022,2010
47490,2022,2257
47630,2022,7037
47700,2022,102610
47800,2022,5574
47910,2022,2892
47980,2022,39092
48050,2022,16721
48130,2022,6969
48260,2022,8185
48340,2022,12178
48410,2022,63115
48540,2022,21887
48640,2022,1162
48750,2022,5991
48830,2022,11916
49399,2022,3024
50080,2022,40434
50210,2022,100849
50250,2022,7843
50280,2022,17917
50350,2022,16612
50420,2022,72242
50490,2022,44364
50560,2022,1738
50630,2022,1758
50770,2022,1938
50840,2022,5527
50910,2022,954
50980,2022,18368
51080,2022,1087
51120,2022,1020
51190,2022,34417
51260,2022,42931
51310,2022,30160
51330,2022,99764
51400,2022,19012
51470,2022,572
51540,2022,5522
51610,2022,1636
51680,2022,6298
51710,2022,1786
51750,2022,11735
51820,2022,125232
51860,2022,616
51890,2022,9153
51960,2022,3638
52030,2022,1092
52100,2022,1023
52170,2022,8322
52240,2022,1141
52310,2022,929
52380,2022,230
52450,2022,1345
52520,2022,1429
52590,2022,3577
52660,2022,15376
52730,2022,6539
52800,2022,8410
52870,2022,6401
52940,2022,733
53010,2022,693
53080,2022,695
53150,2022,8071
53220,2022,10311
53290,2022,14501
53360,2022,3315
53430,2022,33788
53570,2022,5896
53640,2022,1264
53710,2022,984
53780,2022,133064
53800,2022,41515
53920,2022,4113
53990,2022,30165
54060,2022,3795
54130,2022,1196
54170,2022,165649
54200,2022,61294
54280,2022,30756
54310,2022,23809
54340,2022,4237
54410,2022,1180
54480,2022,510
54550,2022,1976
54620,2022,866
54690,2022,374
54760,2022,783
54830,2022,49542
54900,2022,1290
54970,2022,1434
55040,2022,1723
55110,2022,95622
55180,2022,9412
55250,2022,1295
55320,2022,107433
55390,2022,571
55460,2022,3235
55530,2022,423
55600,2022,2378
55670,2022,669
55740,2022,9621
55810,2022,701
55880,2022,463
55950,2022,587
56090,2022,40517
56160,2022,108
56230,2022,19116
56300,2022,1593
56370,2022,822
56460,2022,4959
56580,2022,23018
56620,2022,1478
56730,2022,11938
56790,2022,3343
56860,2022,261
56930,2022,1638
57000,2022,652
57080,2022,30580
57140,2022,1068
57210,2022,5587
57280,2022,17031
57350,2022,983
57420,2022,2202
57490,2022,143754
57630,2022,119
57700,2022,34795
57770,2022,1082
57840,2022,45201
57910,2022,236262
57980,2022,18008
58050,2022,163948
58190,2022,403
58260,2022,587
58330,2022,4814
58400,2022,304
58470,2022,188
58510,2022,38756
58540,2022,824
58570,2022,38504
58610,2022,1809
58680,2022,548
58760,2022,221257
58820,2022,4401
58890,2022,797
59030,2022,252
59100,2022,706
59170,2022,1053
59250,2022,572
59310,2022,1340
59320,2022,470
59330,2022,485
59340,2022,8064
59350,2022,365
59360,2022,1198
59370,2022,3567
60210,2022,7010
60410,2022,19688
60610,2022,20470
60810,2022,23342
61010,2022,2586
61210,2022,8368
61410,2022,63084
61510,2022,11235
61610,2022,26935
61810,2022,7022
62010,2022,931
62210,2022,7267
62410,2022,5188
62610,2022,51012
62810,2022,56018
63010,2022,19215
63210,2022,6805
63410,2022,1675
63610,2022,40937
63810,2022,12921
64010,2022,71889
64210,2022,21354
64610,2022,14137
64810,2022,17429
65010,2022,6887
65210,2022,2676
65410,2022,14688
65610,2022,4351
65810,2022,25931
70200,2022,28859
70420,2022,7212
70540,2022,165
70620,2022,4105
70700,2022,1396
71000,2022,84877
71150,2022,289
71300,2022,10108
72200,2022,10834
72300,2022,23083
72330,2022,6627
72800,2022,40467
73600,2022,7475
74050,2022,2743
74550,2022,3262
74560,2022,463
74660,2022,7258
74680,2022,3434
79399,2022,7571
89399,2022,456915
99399,2022,2518
10050,2023,57517
10180,2023,29594
10250,2023,47279
10300,2023,2202
10470,2023,44612
10500,2023,182987
10550,2023,36279
10600,2023,13231
10650,2023,8643
10750,2023,426202
10800,2023,5464
10850,2023,7644
10900,2023,78446
10950,2023,2420
11150,2023,2365
11200,2023,1411
11250,2023,17624
11300,2023,42498
11350,2023,37126
11400,2023,13880
11450,2023,134811
11500,2023,184784
11520,2023,91385
11570,2023,379829
11600,2023,2765
11650,2023,351934
11700,2023,1757
11720,2023,67591
11730,2023,55323
11750,2023,4078
11800,2023,80489
12000,2023,4549
12150,2023,3861
12160,2023,11424
12350,2023,12659
12380,2023,245323
12390,2023,56558
12700,2023,9767
12730,2023,8430
12750,2023,40912
12850,2023,209742
12870,2023,12939
12900,2023,9300
12930,2023,158051
12950,2023,4309
13010,2023,8989
13310,2023,32710
13340,2023,11445
13450,2023,27132
13550,2023,13280
13660,2023,4940
13800,2023,68156
13850,2023,2830
13910,2023,19255
14000,2023,154072
14100,2023,14036
14170,2023,188325
14220,2023,18059
14300,2023,6520
14350,2023,31453
14400,2023,23002
14500,2023,126983
14550,2023,9468
14600,2023,6147
14650,2023,219249
14700,2023,41549
14750,2023,11431
14850,2023,43907
14870,2023,20724
14900,2023,247672
14920,2023,7667
14950,2023,3396
15050,2023,95957
15240,2023,97909
15270,2023,25921
15300,2023,12873
15350,2023,29071
15520,2023,13326
15560,2023,3607
15650,2023,16778
15700,2023,20774
15750,2023,12754
15800,2023,5692
15850,2023,6443
15900,2023,174294
15950,2023,72014
15990,2023,267921
16100,2023,5600
16150,2023,44244
16200,2023,14256
16260,2023,269145
16350,2023,224483
16380,2023,89596
16400,2023,77748
16490,2023,65369
16550,2023,141840
16610,2023,23705
16700,2023,135716
16900,2023,79738
16950,2023,109895
17000,2023,25332
17040,2023,22132
17080,2023,14935
17100,2023,47824
17150,2023,235029
17200,2023,231086
